"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"NSD3",5.41716850715421e-59,0.290004437087964,0.854,0.772,8.92857713349157e-55,"1","NSD3"
"TRIM221",5.8779743533495e-59,0.29864866624125,0.822,0.728,9.68807732919065e-55,"1","TRIM22"
"ADPGK",6.01188897684701e-58,0.422170781502751,0.459,0.34,9.90879541163924e-54,"1","ADPGK"
"HEG1",6.67293634465856e-57,0.336731530409533,0.438,0.304,1.09983336832662e-52,"1","HEG1"
"TNRC6C1",9.76363805019679e-57,0.295067301407202,0.783,0.666,1.60924282343344e-52,"1","TNRC6C"
"PRKCB",7.33092791711147e-55,0.282787097441342,0.896,0.817,1.20828353929831e-50,"1","PRKCB"
"GIMAP8",7.38136021568593e-55,0.277326961052706,0.608,0.464,1.21659579074935e-50,"1","GIMAP8"
"MRTFA",3.34598933481382e-54,0.348698454886199,0.62,0.497,5.51485962164014e-50,"1","MRTFA"
"CDC42BPA1",1.58516808677008e-50,0.272594104627313,0.27,0.161,2.61267404061445e-46,"1","CDC42BPA"
"GOLGA4",8.20487705599917e-49,0.330091115991105,0.605,0.496,1.35232783636978e-44,"1","GOLGA4"
"NCALD1",1.48316840519071e-48,0.303078342312314,0.442,0.312,2.44455816543533e-44,"1","NCALD"
"UBE2H1",2.19287195297421e-48,0.338878901399042,0.696,0.595,3.61429155289209e-44,"1","UBE2H"
"PAK1",7.8058018039196e-47,0.284144962646768,0.354,0.239,1.28655225332203e-42,"1","PAK1"
"TXNIP1",2.97118270417195e-46,0.314435214214231,0.545,0.423,4.89710333301622e-42,"1","TXNIP"
"FBXW71",3.270301774922e-46,0.254636282815075,0.822,0.728,5.39011138542644e-42,"1","FBXW7"
"DENND5B1",3.55710442644264e-46,0.281610654956653,0.575,0.455,5.86281951566275e-42,"1","DENND5B"
"GAB2",3.02026594040447e-45,0.270489562445296,0.632,0.513,4.97800232297465e-41,"1","GAB2"
"LACTB2",1.03517111466632e-44,0.270037055629043,0.553,0.434,1.70616903119304e-40,"1","LACTB2"
"NCOA1",1.32342232486234e-44,0.259492198075694,0.773,0.669,2.1812646758381e-40,"1","NCOA1"
"CERS61",1.87599348520085e-44,0.275102774885031,0.45,0.322,3.09201246230804e-40,"1","CERS6"
"IFGGB2",5.6114823461749e-44,0.252537433616863,0.532,0.406,9.24884520296547e-40,"1","IFGGB2"
"FOXO3",5.38295434445846e-41,0.300705100054797,0.502,0.387,8.87218535053643e-37,"1","FOXO3"
"SPIDR1",1.61972062176626e-40,0.262561122453064,0.721,0.609,2.66962352879514e-36,"1","SPIDR"
"SCMH11",4.36809597179915e-40,0.250055007450127,0.485,0.358,7.19949578071936e-36,"1","SCMH1"
"HBS1L",5.59877321892171e-40,0.274763866631621,0.627,0.521,9.22789801942677e-36,"1","HBS1L"
"HOMER2",3.23289608600374e-39,0.251536369710636,0.692,0.601,5.32845932895137e-35,"1","HOMER2"
"TPK1",3.34118702728783e-39,0.266582118528234,0.77,0.695,5.50694445837581e-35,"1","TPK1"
"RNF157",1.14002824773672e-38,0.267999771908419,0.543,0.427,1.87899455791966e-34,"1","RNF157"
"ZBTB201",2.53219266833471e-38,0.25195143182139,0.67,0.557,4.17355995594928e-34,"1","ZBTB20"
"NAPEPLD1",6.30096319056972e-38,0.307636740697262,0.666,0.582,1.0385247530697e-33,"1","NAPEPLD"
"DHX9",8.38678867816982e-38,0.285611794621332,0.611,0.519,1.38231050993595e-33,"1","DHX9"
"ELF2",1.37327288126849e-36,0.266107524435331,0.78,0.695,2.26342836290673e-32,"1","ELF2"
"TBK1",4.76875254513587e-33,0.251856981084722,0.463,0.368,7.85985794489293e-29,"1","TBK1"
"LCLAT1",8.5989271819018e-33,0.256517873619636,0.429,0.321,1.41727517812105e-28,"1","LCLAT1"
"KIAA1109",5.99354756684949e-32,0.267052324593298,0.786,0.723,9.87856509968133e-28,"1","KIAA1109"
"IL12RB2",0,1.63189155783765,0.575,0.048,0,"2","IL12RB2"
"PRUNE2",0,1.36562785160284,0.526,0.101,0,"2","PRUNE2"
"ANTXR2",0,1.25703409117002,0.965,0.536,0,"2","ANTXR2"
"IL18R1",0,1.17093326212229,0.668,0.185,0,"2","IL18R1"
"PARP8",0,1.04420275877105,0.897,0.552,0,"2","PARP8"
"PLCB1",0,0.911646134795412,0.314,0.066,0,"2","PLCB1"
"BTBD11",0,0.909250588953061,0.529,0.181,0,"2","BTBD11"
"ARHGEF3",0,0.89820199466285,0.662,0.299,0,"2","ARHGEF3"
"GZMK",0,0.897694239560145,0.259,0.023,0,"2","GZMK"
"CCR5",0,0.884753576465442,0.436,0.053,0,"2","CCR5"
"GIMAP4",0,0.817047254485555,0.947,0.759,0,"2","GIMAP4"
"CCR9",0,0.806762097170274,0.312,0.01,0,"2","CCR9"
"PLVAP",0,0.788855832694173,0.801,0.4,0,"2","PLVAP"
"SYTL3",0,0.785966853930844,0.844,0.43,0,"2","SYTL3"
"ITGA4",0,0.755726160857428,0.938,0.684,0,"2","ITGA4"
"EMB",0,0.744419905937799,0.843,0.484,0,"2","EMB"
"IL7R",0,0.702325590983758,0.99,0.93,0,"2","IL7R"
"SNTB1",0,0.668642887215013,0.32,0.08,0,"2","SNTB1"
"RCAN2",0,0.613612131024219,0.419,0.118,0,"2","RCAN2"
"KLRG1",0,0.603481706141977,0.275,0.035,0,"2","KLRG1"
"ZBTB16",0,0.594714448228402,0.451,0.101,0,"2","ZBTB16"
"SLC9A9",5.06203630628154e-290,0.627450512289867,0.996,0.9,8.34324824001324e-286,"2","SLC9A9"
"RUNX2",8.43484590214123e-278,0.74540539095186,0.677,0.337,1.39023130159092e-273,"2","RUNX2"
"OSBPL6",3.08917879298218e-263,0.480038897338362,0.337,0.101,5.09158448659323e-259,"2","OSBPL6"
"EPAS1",6.86227723024612e-255,0.469591587570649,0.29,0.079,1.13104053308917e-250,"2","EPAS1"
"M6PR",8.43621525537687e-252,0.773489775998822,0.717,0.414,1.39045699839122e-247,"2","M6PR"
"CBLB",3.72402797252448e-251,0.762435896729919,0.876,0.653,6.13794290431485e-247,"2","CBLB"
"ISG20",3.25174717972167e-249,0.519919500412999,0.643,0.299,5.35952970161726e-245,"2","ISG20"
"PTPN13",2.81432573629198e-246,0.632981101349186,0.415,0.148,4.63857167855643e-242,"2","PTPN13"
"VIM",4.70617552847256e-238,0.478413376531065,0.995,0.957,7.75671850602847e-234,"2","VIM"
"RAP1GAP2",3.09841430882318e-232,0.643697966740252,0.72,0.386,5.10680646380237e-228,"2","RAP1GAP2"
"BCL2A1",1.6274229968643e-216,0.63304670682617,0.724,0.435,2.68231858343174e-212,"2","BCL2A1"
"RAB27A",3.4844590866738e-216,0.561285332203275,0.803,0.501,5.74308546665575e-212,"2","RAB27A"
"RORA",8.07768346969346e-213,0.618645219092872,0.845,0.554,1.33136378947488e-208,"2","RORA"
"UNC93B1",1.26156781970665e-210,0.631386587994147,0.746,0.455,2.0793160804405e-206,"2","UNC93B1"
"GBP1",1.63360170413384e-208,0.628538817937397,0.858,0.619,2.69250232875339e-204,"2","GBP1"
"CD96",4.14766563293777e-206,0.498722811026951,0.346,0.124,6.83618249620803e-202,"2","CD96"
"DOCK3",2.51625093867164e-203,0.593870377283858,0.972,0.856,4.14728479711859e-199,"2","DOCK3"
"MAN1A1",2.80468537797373e-197,0.554036196489637,0.94,0.72,4.6226824399763e-193,"2","MAN1A1"
"IL18RAP",7.19811272416627e-195,0.396250471478751,0.278,0.088,1.18639293919709e-190,"2","IL18RAP"
"FAR2",2.25541555369617e-192,0.56266744792196,0.651,0.353,3.71737591560203e-188,"2","FAR2"
"RDX",4.9314408906887e-187,0.519067705982089,0.801,0.529,8.12800087603312e-183,"2","RDX"
"PTPN4",2.89267636188423e-183,0.575269563311195,0.616,0.337,4.76770917965759e-179,"2","PTPN4"
"GIMAP81",3.84071602021996e-182,0.539126800561691,0.736,0.451,6.33026814452653e-178,"2","GIMAP8"
"RASAL2",5.81244787661453e-181,0.526036390128236,0.398,0.164,9.58007659023607e-177,"2","RASAL2"
"CMA1",8.75975064870972e-181,0.496565267733594,0.388,0.158,1.44378210192034e-176,"2","CMA1"
"ICOS",8.22735187372741e-180,0.518752111344111,0.797,0.495,1.35603213582775e-175,"2","ICOS"
"INPP5D",9.28829854204659e-176,0.544161660270713,0.887,0.662,1.53089736570012e-171,"2","INPP5D"
"GALNT171",2.32115625356991e-175,0.569311009889172,0.864,0.61,3.82572973713393e-171,"2","GALNT17"
"ABHD15",4.85296486373663e-173,0.382527879241276,0.335,0.128,7.99865668841071e-169,"2","ABHD15"
"ALCAM",2.09278767804681e-172,0.540676571247206,0.673,0.4,3.44933265095676e-168,"2","ALCAM"
"SRGAP3",7.76943821279187e-162,0.428747071774882,0.255,0.086,1.28055880623236e-157,"2","SRGAP3"
"PRKX",1.83267241279573e-158,0.484401668785023,0.455,0.218,3.02061067076993e-154,"2","PRKX"
"MSRB3",5.4427777106691e-153,0.425024977849564,0.3,0.115,8.97078622272481e-149,"2","MSRB3"
"PHACTR2",1.0161276957719e-151,0.526215673153315,0.929,0.81,1.67478166817125e-147,"2","PHACTR2"
"MAF",3.2274218697887e-149,0.378577375305224,0.715,0.399,5.31943672578574e-145,"2","MAF"
"DENND5A1",3.84559410543482e-146,0.476680152349795,0.749,0.48,6.33830820457767e-142,"2","DENND5A"
"NEDD4",5.6197114688909e-141,0.464074503124044,0.561,0.306,9.26240844302599e-137,"2","NEDD4"
"STAT4",7.34939389611477e-138,0.439798983137845,0.934,0.798,1.21132710195764e-133,"2","STAT4"
"GRAMD1B",2.83350724485608e-135,0.467411735670102,0.569,0.321,4.6701866409718e-131,"2","GRAMD1B"
"MYBL1",4.21628952191269e-135,0.503606525059286,0.264,0.102,6.9492883900165e-131,"2","MYBL1"
"ST3GAL6",2.35440967754001e-126,0.392843293393948,0.736,0.469,3.88053803052145e-122,"2","ST3GAL6"
"GNG2",1.40951990149517e-123,0.491793751219483,0.768,0.541,2.32317070164434e-119,"2","GNG2"
"PLXNC1",6.10415912826806e-119,0.423023752457725,0.417,0.216,1.00608750752114e-114,"2","PLXNC1"
"EML4",2.19670612322649e-118,0.478146091244149,0.85,0.666,3.6206110323019e-114,"2","EML4"
"DYRK3",2.74016993834888e-117,0.46387809038366,0.616,0.391,4.51634809238663e-113,"2","DYRK3"
"CISD3",4.81805853038224e-114,0.367679939809649,0.466,0.25,7.941124069776e-110,"2","CISD3"
"IFNGR1",7.21878261500636e-114,0.361280865660947,0.395,0.198,1.18979975060535e-109,"2","IFNGR1"
"LCP2",1.06647359850235e-112,0.459896694425782,0.731,0.521,1.75776178505157e-108,"2","LCP2"
"RALA",1.75459950867886e-111,0.403521296752088,0.516,0.299,2.89193091020449e-107,"2","RALA"
"CRIP1",5.40927040528639e-111,0.259013512335921,0.996,0.968,8.91555948199303e-107,"2","CRIP1"
"GAPDH",6.04513978299017e-111,0.316860391525033,0.925,0.718,9.9635993903244e-107,"2","GAPDH"
"HOPX",7.73467160318196e-111,0.379809750829786,0.92,0.768,1.27482857363645e-106,"2","HOPX"
"SAMSN1",6.19125142145908e-110,0.357749728538649,0.45,0.239,1.02044205928489e-105,"2","SAMSN1"
"CD80",1.16198326109145e-109,0.380372007990311,0.697,0.446,1.91518081093094e-105,"2","CD80"
"FNBP1",3.66753390969913e-109,0.387504006245801,0.924,0.798,6.04482938996611e-105,"2","FNBP1"
"ELOVL5",9.84751765495333e-109,0.432925643995447,0.704,0.483,1.62306785988941e-104,"2","ELOVL5"
"SPTY2D1",2.74676166636217e-108,0.382538105252497,0.516,0.298,4.52721257849813e-104,"2","SPTY2D1"
"OGT",3.46460117935617e-108,0.356070528889501,0.929,0.798,5.71035566381483e-104,"2","OGT"
"DLA-DRA",1.54708638412335e-105,0.266744314472474,0.996,0.981,2.54990777831211e-101,"2","DLA-DRA"
"RIPOR2",1.03337742896572e-104,0.303546971565547,0.999,0.99,1.70321267842131e-100,"2","RIPOR2"
"ST8SIA4",3.97169887455626e-102,0.433233071045996,0.77,0.567,6.54615408504363e-98,"2","ST8SIA4"
"NEDD9",8.8220748795181e-102,0.360159285355557,0.47,0.263,1.45405438164217e-97,"2","NEDD9"
"IL2RB",9.76448498269863e-102,0.339847191740695,0.386,0.199,1.60938241484839e-97,"2","IL2RB"
"GALNT10",8.23778426235762e-101,0.41062673932836,0.613,0.393,1.35775160212178e-96,"2","GALNT10"
"TCEA3",4.49147335596147e-100,0.329148890707707,0.395,0.203,7.4028463852957e-96,"2","TCEA3"
"SH3BGRL3",1.93267895446815e-98,0.2994323606783,0.984,0.928,3.1854414527544e-94,"2","SH3BGRL3"
"LYSMD2",9.67093273583451e-97,0.321536241348058,0.526,0.307,1.59396313352024e-92,"2","LYSMD2"
"CHST11",1.0489126281105e-96,0.354833888409575,0.634,0.402,1.72881779365173e-92,"2","CHST11"
"FYN",1.21149782395789e-95,0.345630169724161,0.954,0.859,1.9967907134474e-91,"2","FYN"
"CLTA",1.23640235790098e-95,0.321159107887007,0.9,0.726,2.0378383662924e-91,"2","CLTA"
"FAS",2.87811611617535e-95,0.307288102339994,0.439,0.24,4.74371098268021e-91,"2","FAS"
"NFATC2",9.84679023520559e-94,0.379409691712293,0.7,0.485,1.62294796656659e-89,"2","NFATC2"
"ITM2C",1.99739791701155e-92,0.346763561718167,0.618,0.396,3.29211124681844e-88,"2","ITM2C"
"ANO6",2.28095440054816e-92,0.383782280791683,0.588,0.368,3.75946904298348e-88,"2","ANO6"
"ATXN1",2.49864798665794e-92,0.359854566787152,0.748,0.518,4.11827161160962e-88,"2","ATXN1"
"CDADC1",2.19734186904339e-91,0.349950256352971,0.85,0.665,3.62165886855731e-87,"2","CDADC1"
"IGF2R",1.10141832111356e-90,0.306660037073068,0.444,0.247,1.81535767685938e-86,"2","IGF2R"
"GBGT1",2.25562356721518e-90,0.26308885065794,0.333,0.165,3.71771876348405e-86,"2","GBGT1"
"AHCYL2",1.45274574318689e-89,0.413185509329103,0.564,0.36,2.39441553392062e-85,"2","AHCYL2"
"RASSF2",5.66261260581595e-88,0.306703951703689,0.482,0.278,9.33311809690585e-84,"2","RASSF2"
"FLI1",1.19253438631211e-85,0.357762075734127,0.747,0.53,1.96553517551961e-81,"2","FLI1"
"LCP1",3.07977653241359e-85,0.287831593384846,0.985,0.928,5.07608768072408e-81,"2","LCP1"
"PDE7A",1.86997696827181e-84,0.410666426961415,0.658,0.453,3.0820960391056e-80,"2","PDE7A"
"DIPK1A",4.25121567692254e-84,0.349025828319638,0.452,0.266,7.00685367870372e-80,"2","DIPK1A"
"SIK3",8.47644302019217e-84,0.431145357679763,0.755,0.565,1.39708733858807e-79,"2","SIK3"
"FBXL2",1.00632812443822e-82,0.350627382762585,0.449,0.263,1.65863001469908e-78,"2","FBXL2"
"COMMD10",4.06162654871272e-82,0.380131945050765,0.832,0.659,6.6943728775883e-78,"2","COMMD10"
"MAGI3",4.06345847470495e-82,0.415938669803636,0.645,0.453,6.69739225800869e-78,"2","MAGI3"
"PREX1",9.60755195382307e-82,0.358786321762711,0.684,0.482,1.58351671302912e-77,"2","PREX1"
"ARHGAP10",1.88553932795988e-81,0.335637901291644,0.461,0.272,3.10774592034348e-77,"2","ARHGAP10"
"DLA-DQA1",4.76992732870908e-81,0.335717131140173,0.543,0.344,7.8617942231783e-77,"2","DLA-DQA1"
"ATP2B4",6.30281496927531e-81,0.291620368328549,0.351,0.187,1.03882996323596e-76,"2","ATP2B4"
"TNFAIP3",9.03658618959071e-81,0.338145361177624,0.442,0.263,1.48941013576834e-76,"2","TNFAIP3"
"TESC",1.34724160552339e-80,0.279172705946521,0.549,0.337,2.22052361422366e-76,"2","TESC"
"IAH1",2.83390029646626e-77,0.276078769057461,0.427,0.247,4.67083446863569e-73,"2","IAH1"
"CDK61",5.74778421416721e-77,0.387035095586337,0.76,0.574,9.4734979417904e-73,"2","CDK6"
"ITGB7",6.44998900538287e-77,0.305331203149793,0.548,0.349,1.0630871878672e-72,"2","ITGB7"
"HIPK2",5.01003179858558e-76,0.314598481142779,0.633,0.422,8.25753441042875e-72,"2","HIPK2"
"HMGN3",6.23954434236809e-75,0.297291188371863,0.682,0.469,1.02840169850911e-70,"2","HMGN3"
"F2R",2.37337699206631e-74,0.274067201049963,0.365,0.202,3.91179995832369e-70,"2","F2R"
"CLIC1",3.22513094950901e-74,0.301781213918459,0.918,0.777,5.31566083098074e-70,"2","CLIC1"
"NID2",6.61861906082219e-74,0.308809696825988,0.495,0.307,1.09088079360471e-69,"2","NID2"
"GAB3",7.73821167329819e-74,0.314158033235686,0.547,0.351,1.27541204799301e-69,"2","GAB3"
"DCUN1D4",8.6685249894436e-74,0.333348680648009,0.601,0.403,1.42874628876009e-69,"2","DCUN1D4"
"CPD",6.41118696339713e-73,0.30586698522918,0.504,0.317,1.05669183530712e-68,"2","CPD"
"VCPKMT",8.77648084725058e-73,0.274813092335863,0.387,0.22,1.44653957324384e-68,"2","VCPKMT"
"ADGRE5",1.33918100076831e-72,0.337991615163212,0.666,0.471,2.20723812546633e-68,"2","ADGRE5"
"GLIPR1",1.88572843640057e-71,0.324212873109337,0.599,0.406,3.10805760887542e-67,"2","GLIPR1"
"UBASH3B",3.46468121602054e-71,0.304654959811453,0.373,0.211,5.71048758024505e-67,"2","UBASH3B"
"CAB39L",1.05093173114124e-69,0.286062122220943,0.365,0.207,1.73214567926699e-65,"2","CAB39L"
"MTAP",1.31524177815908e-69,0.296241268555707,0.591,0.396,2.1677814987618e-65,"2","MTAP"
"APLP1",3.11343375898597e-69,0.283834558219827,0.426,0.254,5.13156152156067e-65,"2","APLP1"
"ATP6V0A2",4.19226232300177e-69,0.25280649074448,0.272,0.139,6.90968676077151e-65,"2","ATP6V0A2"
"CD226",6.85398954013406e-67,0.341278187523042,0.762,0.596,1.1296745560049e-62,"2","CD226"
"KRT18",9.6078693264103e-67,0.285389168581512,0.416,0.249,1.58356902237895e-62,"2","KRT18"
"SFMBT2",2.81987131240401e-66,0.318559168342549,0.696,0.506,4.64771189710429e-62,"2","SFMBT2"
"MED12L",4.10019948684725e-66,0.28417566992885,0.497,0.313,6.75794879422163e-62,"2","MED12L"
"SKAP1",2.98525745941831e-65,0.256459902198356,0.993,0.964,4.92030134461326e-61,"2","SKAP1"
"TRAF5",9.43183727301517e-65,0.281232129013638,0.517,0.336,1.55455541933836e-60,"2","TRAF5"
"SEC61B",3.69834750920076e-64,0.258233979165863,0.75,0.571,6.09561636466469e-60,"2","SEC61B"
"NCOR1",5.43218401437613e-64,0.26538562972394,0.905,0.79,8.95332569249474e-60,"2","NCOR1"
"IQGAP1",7.95507406066443e-64,0.266759686754529,0.943,0.83,1.31115530667871e-59,"2","IQGAP1"
"UEVLD",4.98828414458375e-63,0.286354012447969,0.488,0.314,8.22168992710294e-59,"2","UEVLD"
"NME1",3.29737901675318e-62,0.31450962300096,0.559,0.387,5.43474009541259e-58,"2","NME1"
"MDFIC",3.34150612976034e-62,0.274209330906072,0.841,0.681,5.50747040307099e-58,"2","MDFIC"
"PPP3CA",5.61121972105838e-61,0.33751860362519,0.662,0.48,9.24841234424842e-57,"2","PPP3CA"
"PLPP1",6.3677565741977e-60,0.291033122593671,0.467,0.302,1.04953363855927e-55,"2","PLPP1"
"ESYT3",2.56557073510126e-59,0.320328906649247,0.538,0.365,4.2285736855939e-55,"2","ESYT3"
"RGS19",4.32446401015676e-59,0.293449354706949,0.613,0.441,7.12758158154037e-55,"2","RGS19"
"ATP2B1",6.0676874440536e-59,0.296504502380835,0.506,0.336,1.00007624452891e-54,"2","ATP2B1"
"HNRNPLL",8.94606083765654e-59,0.250267073982306,0.472,0.301,1.47448974726255e-54,"2","HNRNPLL"
"CARD11",2.24505367584428e-58,0.295056633577552,0.65,0.471,3.70029746852655e-54,"2","CARD11"
"CMC1",3.66121176630783e-58,0.294324188184619,0.649,0.474,6.03440923322856e-54,"2","CMC1"
"PPP1R14B",3.84079826097679e-58,0.261171141562831,0.523,0.347,6.33040369374194e-54,"2","PPP1R14B"
"CD28",4.69416874941514e-58,0.286560278923049,0.61,0.431,7.73692893278604e-54,"2","CD28"
"RAB8B",1.00039899563113e-57,0.261861926924804,0.521,0.345,1.64885762459922e-53,"2","RAB8B"
"PHTF2",3.182065942146e-57,0.290651254242631,0.641,0.457,5.24468108584504e-53,"2","PHTF2"
"SND1",3.63529857510075e-57,0.295836605795174,0.75,0.594,5.99169911148106e-53,"2","SND1"
"ELMO1",4.91688989666187e-56,0.257076760710393,0.981,0.929,8.1040179276781e-52,"2","ELMO1"
"CRY1",1.32889204350554e-55,0.327975551933495,0.513,0.356,2.19027986610582e-51,"2","CRY1"
"STK39",1.71341978516719e-55,0.293668031261495,0.575,0.403,2.82405848991257e-51,"2","STK39"
"NEK7",5.95197532145408e-55,0.30630132831695,0.754,0.61,9.81004572482061e-51,"2","NEK7"
"SLC41A2",1.84923581452304e-54,0.275493753132492,0.559,0.387,3.04791046949687e-50,"2","SLC41A2"
"LPP",8.06199662174502e-54,0.327045303136287,0.576,0.412,1.32877828319601e-49,"2","LPP"
"PRKCH",3.61385522326311e-51,0.265775593780669,0.804,0.646,5.95635617898227e-47,"2","PRKCH"
"COX8A",8.57567212099386e-51,0.286314853108045,0.67,0.516,1.41344227898221e-46,"2","COX8A"
"DLA-79",1.03609441391342e-50,0.25729224101453,0.554,0.39,1.7076908130121e-46,"2","DLA-79"
"CCND21",4.40120057462521e-50,0.260872420901541,0.631,0.456,7.25405878709726e-46,"2","CCND2"
"GPR183",8.30140249823718e-50,0.280201550751752,0.545,0.386,1.36823715975945e-45,"2","GPR183"
"THEMIS1",1.03334314847674e-47,0.252027403406029,0.831,0.681,1.70315617731935e-43,"2","THEMIS"
"STT3B",1.20781053349467e-46,0.252055599545623,0.58,0.422,1.99071332130592e-42,"2","STT3B"
"WWOX",3.8348861403686e-46,0.309236617792846,0.829,0.717,6.32065933655553e-42,"2","WWOX"
"RAP1B",1.53094111738455e-44,0.253810406860214,0.646,0.489,2.52329714967322e-40,"2","RAP1B"
"GTDC1",5.27177242449559e-44,0.282200217106835,0.605,0.451,8.68893531005364e-40,"2","GTDC1"
"TPM3",2.52688622141927e-43,0.257276669359819,0.757,0.618,4.16481387014323e-39,"2","TPM3"
"EXT1",1.36941794537511e-42,0.274273121904142,0.356,0.233,2.25707465756726e-38,"2","EXT1"
"PRKN1",1.87598515788368e-41,0.293839561505078,0.354,0.232,3.09199873722388e-37,"2","PRKN"
"SESN1",1.27754009472563e-38,0.253493593199781,0.719,0.577,2.10564158412678e-34,"2","SESN1"
"GAB21",4.70902334990726e-33,0.315257850382335,0.63,0.515,7.76141228531714e-29,"2","GAB2"
"DLA88",8.24424990284556e-32,0.251103428772206,0.974,0.951,1.35881726898701e-27,"2","DLA88"
"SLC9A91",2.14220448374283e-158,0.441072559997879,0.99,0.901,3.53078143010493e-154,"3","SLC9A9"
"SAMHD1",1.89951766382803e-155,0.619299567260713,0.484,0.254,3.13078501352135e-151,"3","SAMHD1"
"MAN1A11",2.33463841807311e-151,0.553847463504546,0.904,0.725,3.8479510406681e-147,"3","MAN1A1"
"ARID5B",5.79936149075506e-148,0.533457302946287,0.611,0.359,9.55850760906249e-144,"3","ARID5B"
"PHACTR21",3.65180892939685e-125,0.457914195792391,0.938,0.809,6.01891147743189e-121,"3","PHACTR2"
"ICOS1",1.99705619460285e-109,0.475698084032753,0.712,0.506,3.29154801994442e-105,"3","ICOS"
"ITGA41",4.77167688577789e-104,0.490077330526415,0.843,0.696,7.86467784313911e-100,"3","ITGA4"
"COTL1",1.13200540199806e-101,0.519028180291181,0.538,0.348,1.86577130357321e-97,"3","COTL1"
"MAN2A1",1.63961419862291e-91,0.394522923147544,0.873,0.731,2.70241212217028e-87,"3","MAN2A1"
"RORA1",2.6243704463361e-87,0.388447199285122,0.762,0.564,4.32548736965116e-83,"3","RORA"
"CCDC3",2.27021425744544e-85,0.496871995480116,0.26,0.122,3.74176713912157e-81,"3","CCDC3"
"RAPGEF1",1.54122961914708e-72,0.366185691519863,0.493,0.323,2.54025465827822e-68,"3","RAPGEF1"
"CD281",1.75168337456398e-56,0.343501686006609,0.583,0.435,2.88712453795635e-52,"3","CD28"
"ADK",1.51717505394718e-54,0.42454902182125,0.661,0.531,2.50060792391574e-50,"3","ADK"
"RAP1GAP21",3.13983399541939e-53,0.280250546697007,0.583,0.403,5.17507439125024e-49,"3","RAP1GAP2"
"PRKCB1",2.29534340190696e-51,0.295564049678275,0.889,0.819,3.78318499502306e-47,"3","PRKCB"
"FNIP2",6.79649403666127e-51,0.340423004778901,0.518,0.374,1.12019814712251e-46,"3","FNIP2"
"PLCL1",3.76797973101144e-50,0.347605094140111,0.796,0.692,6.21038419265306e-46,"3","PLCL1"
"HIVEP2",7.48048621178707e-50,0.31642935342231,0.415,0.278,1.23293373742674e-45,"3","HIVEP2"
"EFHC2",8.27953716854153e-49,0.381807787588821,0.371,0.245,1.36463331611902e-44,"3","EFHC2"
"HIPK21",5.05703843889126e-48,0.304333059363136,0.579,0.429,8.33501075498058e-44,"3","HIPK2"
"FNBP11",5.06183985834351e-46,0.251285139439738,0.883,0.803,8.34292445452178e-42,"3","FNBP1"
"CDADC11",1.00196719338619e-44,0.256415146609129,0.784,0.673,1.65144232813912e-40,"3","CDADC1"
"SLC4A7",1.4884925901485e-43,0.265909112681197,0.77,0.659,2.45333348708276e-39,"3","SLC4A7"
"CD38",1.34107621076707e-41,0.28858130614563,0.271,0.167,2.21036181058629e-37,"3","CD38"
"LRRC1",4.00967670122406e-40,0.304599409618732,0.488,0.361,6.60874913895749e-36,"3","LRRC1"
