"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"USP6NL1",4.99635848197598e-05,0.74753181397283,0.343,0.159,0.823499804999282,"CD34+ Unclassified","USP6NL"
"IREB2",5.08007275496351e-05,0.302453520251736,0.313,0.135,0.837297591473086,"CD34+ Unclassified","IREB2"
"DNMT3A",5.31629394972751e-05,0.352687074975633,0.403,0.198,0.876231568794089,"CD34+ Unclassified","DNMT3A"
"GALNT24",5.39898069790447e-05,0.782269337718833,0.433,0.245,0.889859998628614,"CD34+ Unclassified","GALNT2"
"CMA13",5.40689688885122e-05,0.816618990737086,0.269,0.122,0.891164745220459,"CD34+ Unclassified","CMA1"
"CNOT4",5.43055258659244e-05,0.8605879254459,0.701,0.526,0.895063677322167,"CD34+ Unclassified","CNOT4"
"RIPOR24",5.46423295054526e-05,0.897345267433252,0.985,0.977,0.900614874908869,"CD34+ Unclassified","RIPOR2"
"PEX72",5.50924023279846e-05,0.761701577040679,0.463,0.27,0.908032975169842,"CD34+ Unclassified","PEX7"
"RALGAPA22",5.72144647777069e-05,0.665147207518156,0.687,0.557,0.943008808466165,"CD34+ Unclassified","RALGAPA2"
"ST3GAL11",6.01228195323627e-05,0.671301012473663,0.403,0.206,0.990944311532403,"CD34+ Unclassified","ST3GAL1"
"CARNMT1",6.17750238646722e-05,0.432864261637958,0.313,0.139,1,"CD34+ Unclassified","CARNMT1"
"XPO11",6.31167752607853e-05,0.756106078664532,0.522,0.323,1,"CD34+ Unclassified","XPO1"
"MACO12",6.47320714206194e-05,0.605169810231525,0.567,0.34,1,"CD34+ Unclassified","MACO1"
"ABCB72",6.56420226705195e-05,0.975896229646331,0.582,0.41,1,"CD34+ Unclassified","ABCB7"
"SUPT3H3",6.86811925223064e-05,0.692484509837689,0.776,0.574,1,"CD34+ Unclassified","SUPT3H"
"CEP1922",7.09634355053294e-05,0.679519176705052,0.657,0.453,1,"CD34+ Unclassified","CEP192"
"LDHB2",7.20293245806725e-05,0.55012099620484,0.493,0.293,1,"CD34+ Unclassified","LDHB"
"TMC6",7.34406126585926e-05,0.377314008777848,0.478,0.26,1,"CD34+ Unclassified","TMC6"
"KIAA1671",7.35946417166534e-05,0.33081624643704,0.269,0.111,1,"CD34+ Unclassified","KIAA1671"
"HBS1L2",7.37537596171134e-05,0.711398736091487,0.657,0.48,1,"CD34+ Unclassified","HBS1L"
"SLC39A101",7.46827531727287e-05,0.380672339759535,0.418,0.205,1,"CD34+ Unclassified","SLC39A10"
"FBXL172",7.57077723422498e-05,1.01764578852805,0.687,0.542,1,"CD34+ Unclassified","FBXL17"
"PPP6R3",7.58166102785261e-05,0.78376361061298,0.672,0.51,1,"CD34+ Unclassified","PPP6R3"
"PTPN231",7.81470476921077e-05,0.455187959162745,0.343,0.156,1,"CD34+ Unclassified","PTPN23"
"UBR51",7.82692189484056e-05,0.873292320926178,0.716,0.515,1,"CD34+ Unclassified","UBR5"
"HIBCH1",7.90789667107166e-05,0.701138255273837,0.507,0.31,1,"CD34+ Unclassified","HIBCH"
"UBE2O1",7.92877618325238e-05,0.528834399908579,0.493,0.277,1,"CD34+ Unclassified","UBE2O"
"CELF22",8.19441857296032e-05,0.432661150532574,0.91,0.924,1,"CD34+ Unclassified","CELF2"
"CASP34",8.39525089575847e-05,0.986916060123361,0.373,0.196,1,"CD34+ Unclassified","CASP3"
"SNRNP70",8.47562815149302e-05,0.698631742329501,0.687,0.506,1,"CD34+ Unclassified","SNRNP70"
"ST7L1",8.53899324596543e-05,0.389083183867115,0.313,0.141,1,"CD34+ Unclassified","ST7L"
"PARG",8.71116809247256e-05,0.846686350193539,0.507,0.3,1,"CD34+ Unclassified","PARG"
"ITPR12",8.7135955417892e-05,0.658525114093045,0.627,0.452,1,"CD34+ Unclassified","ITPR1"
"ATP8B43",8.93241602435897e-05,0.910581500032508,0.478,0.3,1,"CD34+ Unclassified","ATP8B4"
"C2CD32",9.04777378697767e-05,0.558864547735733,0.388,0.199,1,"CD34+ Unclassified","C2CD3"
"RHBDD1",9.13078264060724e-05,0.656814560134239,0.328,0.156,1,"CD34+ Unclassified","RHBDD1"
"RYK",9.4832501740427e-05,0.685300277825663,0.299,0.135,1,"CD34+ Unclassified","RYK"
"BCAS32",9.59188686727233e-05,0.793331855855341,0.776,0.635,1,"CD34+ Unclassified","BCAS3"
"EXOC62",9.72033182340224e-05,0.604045429262542,0.881,0.782,1,"CD34+ Unclassified","EXOC6"
"ANKRD501",0.000100968984724639,0.520805101156548,0.299,0.13,1,"CD34+ Unclassified","ANKRD50"
"TRIM361",0.000101937631214184,0.675038214475031,0.433,0.231,1,"CD34+ Unclassified","TRIM36"
"CLASP11",0.000103217047462591,0.871122002154641,0.701,0.523,1,"CD34+ Unclassified","CLASP1"
"PDS5A2",0.00010543436921366,0.739695267590543,0.746,0.606,1,"CD34+ Unclassified","PDS5A"
"GYPC3",0.000108538390039253,0.468761432794235,0.463,0.257,1,"CD34+ Unclassified","GYPC"
"PPP3CB",0.000109687391626707,0.771412610723454,0.418,0.239,1,"CD34+ Unclassified","PPP3CB"
"ATG10",0.000110585850538931,0.548232631594167,0.373,0.195,1,"CD34+ Unclassified","ATG10"
"PPP2R2D",0.000114453927374409,0.490678066818841,0.358,0.178,1,"CD34+ Unclassified","PPP2R2D"
"UVRAG3",0.000115335094482564,0.557175239548326,0.851,0.677,1,"CD34+ Unclassified","UVRAG"
"MLH3",0.000120736826327997,0.546616914175065,0.358,0.164,1,"CD34+ Unclassified","MLH3"
"YLPM11",0.000121104418668321,0.725818875342028,0.403,0.226,1,"CD34+ Unclassified","YLPM1"
"H6PD1",0.000124131739337057,0.273077404235988,0.418,0.207,1,"CD34+ Unclassified","H6PD"
"ZKSCAN1",0.00012418172915462,0.549553724718779,0.358,0.188,1,"CD34+ Unclassified","ZKSCAN1"
"XPO42",0.000125609633009534,0.788681740523423,0.552,0.349,1,"CD34+ Unclassified","XPO4"
"VAPB",0.000127514359098119,0.640275719032361,0.373,0.192,1,"CD34+ Unclassified","VAPB"
"GSE12",0.000129449165493557,0.563992504325052,0.597,0.391,1,"CD34+ Unclassified","GSE1"
"MARCHF61",0.000129601378480172,0.685266090078341,0.731,0.556,1,"CD34+ Unclassified","MARCHF6"
"ATP11B1",0.000131059319810099,0.869883825803973,0.731,0.546,1,"CD34+ Unclassified","ATP11B"
"NCALD4",0.000137944719936121,1.4491216552823,0.343,0.2,1,"CD34+ Unclassified","NCALD"
"MPHOSPH82",0.000138037187894458,0.708825689707936,0.522,0.323,1,"CD34+ Unclassified","MPHOSPH8"
"TSC22D2",0.000139875022790364,0.876239636715189,0.493,0.296,1,"CD34+ Unclassified","TSC22D2"
"BABAM22",0.000140290903849054,0.682520997660932,0.791,0.621,1,"CD34+ Unclassified","BABAM2"
"TRIM373",0.000141615183398063,0.516303735155879,0.627,0.395,1,"CD34+ Unclassified","TRIM37"
"COMMD103",0.000141732064026154,0.9507645330444,0.687,0.514,1,"CD34+ Unclassified","COMMD10"
"PRKAG1",0.000146575474830229,0.51113208646529,0.403,0.207,1,"CD34+ Unclassified","PRKAG1"
"DPH5",0.000146836393244249,0.530040844033411,0.313,0.15,1,"CD34+ Unclassified","DPH5"
"NCOA14",0.000149958146450971,1.02701500862024,0.791,0.673,1,"CD34+ Unclassified","NCOA1"
"NCOA32",0.000153850612379857,0.699903130717364,0.776,0.678,1,"CD34+ Unclassified","NCOA3"
"ABLIM11",0.000157332280390378,0.92638914987411,0.552,0.383,1,"CD34+ Unclassified","ABLIM1"
"ZC3H7B",0.000158399696211144,0.55788829314952,0.299,0.136,1,"CD34+ Unclassified","ZC3H7B"
"STK262",0.000158671809537004,0.896825991404077,0.552,0.424,1,"CD34+ Unclassified","STK26"
"GANC",0.000159811148344085,0.334184084528036,0.373,0.179,1,"CD34+ Unclassified","GANC"
"ASH1L2",0.000162226447097837,0.631390838453054,0.791,0.658,1,"CD34+ Unclassified","ASH1L"
"RALY1",0.000162853809520452,0.714077983440026,0.522,0.315,1,"CD34+ Unclassified","RALY"
"UTRN1",0.000165873747598586,0.860889687516709,0.955,0.904,1,"CD34+ Unclassified","UTRN"
"NLE11",0.000169016313065002,0.763430623575264,0.791,0.62,1,"CD34+ Unclassified","NLE1"
"NSD1",0.000169142574190864,0.957858531349649,0.776,0.634,1,"CD34+ Unclassified","NSD1"
"ZBTB43",0.000171242070391807,0.631534349520265,0.418,0.24,1,"CD34+ Unclassified","ZBTB4"
"CHM1",0.000175970718803664,0.934512873315589,0.493,0.311,1,"CD34+ Unclassified","CHM"
"NDFIP21",0.000176737899719795,0.566505323714651,0.582,0.377,1,"CD34+ Unclassified","NDFIP2"
"DECR1",0.000177706895952001,0.331565614614464,0.343,0.161,1,"CD34+ Unclassified","DECR1"
"ZNF2682",0.000178846721748545,0.558036810577822,0.463,0.258,1,"CD34+ Unclassified","ZNF268"
"EPC21",0.000179032439375269,0.578429320860717,0.478,0.262,1,"CD34+ Unclassified","EPC2"
"OGFOD3",0.00017992931216289,0.316057162467614,0.254,0.112,1,"CD34+ Unclassified","OGFOD3"
"RCHY11",0.000186953138551232,0.852901607799227,0.537,0.345,1,"CD34+ Unclassified","RCHY1"
"CRIM11",0.000192767156528002,0.648998348139347,0.299,0.139,1,"CD34+ Unclassified","CRIM1"
"PDK12",0.000194135519155709,0.476000184075372,0.522,0.299,1,"CD34+ Unclassified","PDK1"
"FASTKD1",0.000196787197348987,0.674871592830983,0.254,0.111,1,"CD34+ Unclassified","FASTKD1"
"SENP61",0.000197113344263918,0.573101524940509,0.761,0.626,1,"CD34+ Unclassified","SENP6"
"NFAT54",0.000198368745511168,0.642914484413721,0.672,0.499,1,"CD34+ Unclassified","NFAT5"
"MFN11",0.000198488803145075,0.522009967700322,0.373,0.19,1,"CD34+ Unclassified","MFN1"
"AHI13",0.000213285422066261,0.667954831188806,0.672,0.456,1,"CD34+ Unclassified","AHI1"
"CMIP4",0.000213730623575474,0.814589552553719,0.582,0.408,1,"CD34+ Unclassified","CMIP"
"KPNA5",0.000219872376249372,0.272170625345197,0.284,0.13,1,"CD34+ Unclassified","KPNA5"
"MTF2",0.00022001805261216,0.533075463473501,0.463,0.275,1,"CD34+ Unclassified","MTF2"
"CHD62",0.000220031382652425,0.839793739167925,0.642,0.466,1,"CD34+ Unclassified","CHD6"
"ITGA51",0.00022023071040763,0.405182811458332,0.358,0.179,1,"CD34+ Unclassified","ITGA5"
"PRIM25",0.000220744756151364,0.655286992236581,0.597,0.423,1,"CD34+ Unclassified","PRIM2"
"SLC44A12",0.0002272633972547,0.637895922614467,0.373,0.205,1,"CD34+ Unclassified","SLC44A1"
"NUP35",0.000230970617048186,0.438589049401875,0.284,0.128,1,"CD34+ Unclassified","NUP35"
"SPICE1",0.00023144063144248,0.384129248063027,0.284,0.124,1,"CD34+ Unclassified","SPICE1"
"IKZF34",0.000235799922514813,1.30931531592886,0.493,0.382,1,"CD34+ Unclassified","IKZF3"
"ZRANB34",0.000237303049967914,0.812032079565936,0.582,0.386,1,"CD34+ Unclassified","ZRANB3"
"ATF12",0.000239615823615584,0.857811181901981,0.627,0.428,1,"CD34+ Unclassified","ATF1"
"DNAJC131",0.000240063462028742,0.82788430409118,0.582,0.422,1,"CD34+ Unclassified","DNAJC13"
"RYBP4",0.000240486494901048,0.703767831084071,0.582,0.372,1,"CD34+ Unclassified","RYBP"
"PPM1B",0.000249635324013647,0.71482095016374,0.672,0.501,1,"CD34+ Unclassified","PPM1B"
"ETS14",0.000251228978515274,0.691981713232785,0.91,0.723,1,"CD34+ Unclassified","ETS1"
"BORCS5",0.000252463552421974,0.555997157682723,0.567,0.355,1,"CD34+ Unclassified","BORCS5"
"KDM5C1",0.000252497021222537,0.58731336185263,0.448,0.262,1,"CD34+ Unclassified","KDM5C"
"GGACT1",0.00025252192553555,0.63847802140784,0.388,0.202,1,"CD34+ Unclassified","GGACT"
"PNN3",0.000253523378437112,0.519752787467191,0.672,0.52,1,"CD34+ Unclassified","PNN"
"CHIC24",0.000257621296079733,1.05281461831882,0.746,0.646,1,"CD34+ Unclassified","CHIC2"
"PIAS12",0.000260323866949751,0.63736015004165,0.851,0.776,1,"CD34+ Unclassified","PIAS1"
"CPSF61",0.000277511323079982,0.570713797399162,0.493,0.31,1,"CD34+ Unclassified","CPSF6"
"MDM22",0.000280900174835855,0.568809511970758,0.552,0.359,1,"CD34+ Unclassified","MDM2"
"CSNK1G13",0.000282022342514237,0.555683589166927,0.896,0.816,1,"CD34+ Unclassified","CSNK1G1"
"ARID22",0.000284851131082653,0.82428898653756,0.597,0.44,1,"CD34+ Unclassified","ARID2"
"GAB14",0.000287621968377174,0.32008452942724,0.328,0.163,1,"CD34+ Unclassified","GAB1"
"RASSF31",0.000289618702902632,0.985796744412307,0.657,0.522,1,"CD34+ Unclassified","RASSF3"
"SMARCC12",0.00029300123222405,0.649995455114889,0.642,0.495,1,"CD34+ Unclassified","SMARCC1"
"NR6A1",0.000296184182459868,0.657702739430985,0.254,0.112,1,"CD34+ Unclassified","NR6A1"
"ATM1",0.000297997734423973,0.44643535781557,0.493,0.287,1,"CD34+ Unclassified","ATM"
"SS181",0.000298361699734175,0.637197518606755,0.507,0.327,1,"CD34+ Unclassified","SS18"
"EWSR12",0.000298639170289939,0.482609393777774,0.627,0.503,1,"CD34+ Unclassified","EWSR1"
"ZRANB12",0.000299805039352249,0.61158048502458,0.418,0.234,1,"CD34+ Unclassified","ZRANB1"
"RBM5",0.000303150141704232,0.79535573995711,0.657,0.467,1,"CD34+ Unclassified","RBM5"
"PRKAR2A1",0.000308557907337573,0.596859060528131,0.358,0.191,1,"CD34+ Unclassified","PRKAR2A"
"WIPF13",0.000310546408377537,0.528696064840682,0.731,0.539,1,"CD34+ Unclassified","WIPF1"
"PPP4R21",0.000316422821194648,0.466514313651531,0.507,0.296,1,"CD34+ Unclassified","PPP4R2"
"MGA1",0.000316843233224029,0.644229996973817,0.612,0.402,1,"CD34+ Unclassified","MGA"
"LRRC581",0.000319680748149263,0.288773089034062,0.269,0.122,1,"CD34+ Unclassified","LRRC58"
"GSK3B1",0.00032088489655239,0.691865711038831,0.716,0.567,1,"CD34+ Unclassified","GSK3B"
"EP3002",0.000321797832146769,0.457970037118854,0.776,0.621,1,"CD34+ Unclassified","EP300"
"NFX11",0.000323133099416136,0.62027070199171,0.493,0.282,1,"CD34+ Unclassified","NFX1"
"CUL4A",0.00032481094600828,0.582421034910391,0.448,0.255,1,"CD34+ Unclassified","CUL4A"
"PHIP1",0.000334026027225624,0.726407556683549,0.776,0.717,1,"CD34+ Unclassified","PHIP"
"FNDC3A4",0.000338457097162039,0.567346247674238,0.672,0.549,1,"CD34+ Unclassified","FNDC3A"
"CERS41",0.000342380523133611,0.26400024072678,0.269,0.123,1,"CD34+ Unclassified","CERS4"
"WWOX2",0.000342751246942931,0.950921634020883,0.701,0.582,1,"CD34+ Unclassified","WWOX"
"FAM160B1",0.000358535321998633,0.320666446571448,0.358,0.184,1,"CD34+ Unclassified","FAM160B1"
"CCNC",0.000362780201916362,0.364356597779309,0.284,0.13,1,"CD34+ Unclassified","CCNC"
"MAN1A22",0.000364447544375848,0.660639939266438,0.776,0.653,1,"CD34+ Unclassified","MAN1A2"
"ANAPC10",0.000364827489180363,0.521924278136218,0.269,0.122,1,"CD34+ Unclassified","ANAPC10"
"TMTC3",0.000366538052629166,0.437099929439627,0.328,0.163,1,"CD34+ Unclassified","TMTC3"
"TTC14",0.000371459452888648,0.605987001369148,0.463,0.284,1,"CD34+ Unclassified","TTC14"
"ZDHHC211",0.000381562768955876,0.266443478881871,0.269,0.122,1,"CD34+ Unclassified","ZDHHC21"
"RBBP81",0.000386273832962543,0.599609966649866,0.269,0.123,1,"CD34+ Unclassified","RBBP8"
"PPP1R12B2",0.000387296577353236,0.590319326500172,0.448,0.255,1,"CD34+ Unclassified","PPP1R12B"
"ZNF280C",0.000388942273477008,0.373564161691588,0.313,0.153,1,"CD34+ Unclassified","ZNF280C"
"FOXK1",0.000393484183382912,0.740992773976101,0.478,0.313,1,"CD34+ Unclassified","FOXK1"
"OSBPL1A1",0.000394713030969426,0.360637791652548,0.418,0.234,1,"CD34+ Unclassified","OSBPL1A"
"ZNF713",0.000397453330708706,0.495857337940711,0.269,0.124,1,"CD34+ Unclassified","ZNF713"
"MTFR1",0.000400583983155765,0.531611975347731,0.284,0.137,1,"CD34+ Unclassified","MTFR1"
"ARHGAP153",0.000402319746673591,0.422245185228836,1,0.992,1,"CD34+ Unclassified","ARHGAP15"
"APLF",0.000409244279162724,0.404864427196303,0.343,0.175,1,"CD34+ Unclassified","APLF"
"UBE4B1",0.000409913952204434,0.754159871917005,0.507,0.331,1,"CD34+ Unclassified","UBE4B"
"LUC7L31",0.000411677709222988,0.442595918524229,0.731,0.642,1,"CD34+ Unclassified","LUC7L3"
"CHD24",0.000416034092118442,0.610747755496439,0.866,0.802,1,"CD34+ Unclassified","CHD2"
"CHD8",0.000419910571159331,0.61578770037908,0.493,0.316,1,"CD34+ Unclassified","CHD8"
"SDCCAG82",0.000420550081027759,0.700498439689829,0.463,0.286,1,"CD34+ Unclassified","SDCCAG8"
"EXOC6B2",0.000422374433275201,0.869996764507421,0.701,0.616,1,"CD34+ Unclassified","EXOC6B"
"ATAT1",0.000439967084024649,0.327740752344801,0.269,0.124,1,"CD34+ Unclassified","ATAT1"
"SLC30A71",0.000442454095395335,0.506406967645527,0.627,0.421,1,"CD34+ Unclassified","SLC30A7"
"KIAA20261",0.000447031227006426,0.744848521668442,0.582,0.41,1,"CD34+ Unclassified","KIAA2026"
"VAMP12",0.000447431251689804,0.731481245417596,0.313,0.166,1,"CD34+ Unclassified","VAMP1"
"HERC31",0.000450231182720324,0.758510589493394,0.731,0.588,1,"CD34+ Unclassified","HERC3"
"VGLL43",0.000451706337380232,0.966069693193733,0.388,0.217,1,"CD34+ Unclassified","VGLL4"
"CCNT1",0.000458851389724018,0.497557184607932,0.343,0.178,1,"CD34+ Unclassified","CCNT1"
"RNF1502",0.000461156232696705,0.471890177665165,0.284,0.136,1,"CD34+ Unclassified","RNF150"
"STK382",0.000462691674484772,0.760625321731041,0.866,0.765,1,"CD34+ Unclassified","STK38"
"ITGA62",0.000464120555735939,0.957027102962924,0.313,0.16,1,"CD34+ Unclassified","ITGA6"
"SCAF81",0.000464177753851715,0.629077072241936,0.776,0.63,1,"CD34+ Unclassified","SCAF8"
"POGZ",0.000464272152131346,0.487851992867148,0.343,0.186,1,"CD34+ Unclassified","POGZ"
"ZYG11B",0.000467018387343288,0.429591263653917,0.433,0.243,1,"CD34+ Unclassified","ZYG11B"
"MTR2",0.000470314956724879,0.62299418221458,0.478,0.309,1,"CD34+ Unclassified","MTR"
"MGAT52",0.000481712664749888,0.415982073929842,0.701,0.484,1,"CD34+ Unclassified","MGAT5"
"HSPBAP1",0.00048847038086737,0.692665616990356,0.388,0.215,1,"CD34+ Unclassified","HSPBAP1"
"ADD31",0.000495637364172062,1.09916657850806,0.776,0.703,1,"CD34+ Unclassified","ADD3"
"FYCO1",0.000499280010487996,0.43274215842126,0.328,0.167,1,"CD34+ Unclassified","FYCO1"
"ZCCHC23",0.000510984832518736,0.926085026238304,0.537,0.371,1,"CD34+ Unclassified","ZCCHC2"
"MADD",0.000517087449050135,0.667237479506563,0.284,0.142,1,"CD34+ Unclassified","MADD"
"NIPSNAP3A1",0.000518917634885248,0.362872362917324,0.463,0.262,1,"CD34+ Unclassified","NIPSNAP3A"
"TARBP12",0.000523445975028913,0.616105138169413,0.478,0.327,1,"CD34+ Unclassified","TARBP1"
"DHX151",0.000524884418535158,0.730901858806687,0.582,0.416,1,"CD34+ Unclassified","DHX15"
"TP53BP1",0.000527689073755738,0.590244974227031,0.299,0.146,1,"CD34+ Unclassified","TP53BP1"
"ETV64",0.000534200055568848,1.242485153011,0.567,0.5,1,"CD34+ Unclassified","ETV6"
"AUH2",0.000534642970692629,0.769626828198477,0.701,0.542,1,"CD34+ Unclassified","AUH"
"CILK11",0.000535046836141235,0.307050095426578,0.328,0.164,1,"CD34+ Unclassified","CILK1"
"VKORC1L1",0.000537692178211217,0.675151829139181,0.284,0.137,1,"CD34+ Unclassified","VKORC1L1"
"AIG12",0.00054746578588434,0.862062185179439,0.493,0.339,1,"CD34+ Unclassified","AIG1"
"FAM168B",0.000557870255186241,0.744236944849906,0.358,0.203,1,"CD34+ Unclassified","FAM168B"
"ZNRF12",0.000558193568762514,0.570237816243893,0.537,0.353,1,"CD34+ Unclassified","ZNRF1"
"GALNT112",0.000564348140917977,0.259636671678646,0.313,0.15,1,"CD34+ Unclassified","GALNT11"
"SETDB1",0.000571120476567251,0.395890241581772,0.343,0.173,1,"CD34+ Unclassified","SETDB1"
"FNIP14",0.000586656302585965,0.651689913269172,0.687,0.551,1,"CD34+ Unclassified","FNIP1"
"RICTOR",0.000589233320542357,0.645127500174012,0.552,0.401,1,"CD34+ Unclassified","RICTOR"
"LRP62",0.000589387611588342,0.686602279372232,0.463,0.29,1,"CD34+ Unclassified","LRP6"
"SIN3A3",0.00060590972372679,0.600418054746267,0.552,0.365,1,"CD34+ Unclassified","SIN3A"
"UBE4A",0.000606046947538348,0.513794607752086,0.433,0.264,1,"CD34+ Unclassified","UBE4A"
"TMEM161B",0.000608193284666156,0.553194188468291,0.373,0.203,1,"CD34+ Unclassified","TMEM161B"
"GTF2E2",0.000619460126736009,0.378183986235118,0.418,0.228,1,"CD34+ Unclassified","GTF2E2"
"NCOA71",0.000619608099363098,0.930353678033781,0.552,0.392,1,"CD34+ Unclassified","NCOA7"
"RTN42",0.000623481740482901,0.540892519406425,0.507,0.337,1,"CD34+ Unclassified","RTN4"
"TMEM1564",0.000631589152209884,0.977555510309413,0.582,0.424,1,"CD34+ Unclassified","TMEM156"
"UBN23",0.000634527805325458,0.736990177732171,0.463,0.283,1,"CD34+ Unclassified","UBN2"
"PPM1H2",0.000645250739729882,0.265483875547566,0.358,0.184,1,"CD34+ Unclassified","PPM1H"
"RNF1693",0.000651060283308786,0.615511214462957,0.537,0.35,1,"CD34+ Unclassified","RNF169"
"EXT22",0.000654580592294655,0.87544951150263,0.403,0.253,1,"CD34+ Unclassified","EXT2"
"MINDY22",0.000655231665117057,0.392233397495723,0.522,0.321,1,"CD34+ Unclassified","MINDY2"
"RBM33",0.000665136418154582,0.662050475243474,0.716,0.536,1,"CD34+ Unclassified","RBM33"
"STRN33",0.000667882146950519,0.615751012252819,0.687,0.505,1,"CD34+ Unclassified","STRN3"
"CEP85L1",0.00067862500041434,1.00923101044887,0.537,0.383,1,"CD34+ Unclassified","CEP85L"
"PCGF3",0.000686778413875543,0.392090233977512,0.328,0.169,1,"CD34+ Unclassified","PCGF3"
"AGGF1",0.000703716311702729,0.398282408567812,0.463,0.263,1,"CD34+ Unclassified","AGGF1"
"GATAD2A2",0.000706931605710056,0.6415780740572,0.522,0.354,1,"CD34+ Unclassified","GATAD2A"
"RAB432",0.000706939073517985,0.488979807100668,0.343,0.187,1,"CD34+ Unclassified","RAB43"
"BRWD12",0.000708077090692199,0.444758477568293,0.701,0.52,1,"CD34+ Unclassified","BRWD1"
"FDFT11",0.000716337441198757,0.25102196448504,0.254,0.117,1,"CD34+ Unclassified","FDFT1"
"SEC23IP",0.000723664120235645,0.567222879837502,0.358,0.196,1,"CD34+ Unclassified","SEC23IP"
"HNRNPM1",0.000723950834105651,0.499821122012405,0.761,0.685,1,"CD34+ Unclassified","HNRNPM"
"ATAD24",0.000728102103511421,0.608939353365524,0.403,0.236,1,"CD34+ Unclassified","ATAD2"
"ZNF6221",0.000732131673591459,0.308990911883686,0.313,0.156,1,"CD34+ Unclassified","ZNF622"
"GALNT6",0.000733348479936853,0.582193923108231,0.269,0.126,1,"CD34+ Unclassified","GALNT6"
"CDK132",0.00074134905913761,0.703323512355545,0.687,0.577,1,"CD34+ Unclassified","CDK13"
"KPNA6",0.000745324118038185,0.604911800985327,0.284,0.152,1,"CD34+ Unclassified","KPNA6"
"BTBD112",0.000747055199187315,1.08132763033499,0.299,0.163,1,"CD34+ Unclassified","BTBD11"
